NOTE!!!! Bighorn concentrations are in ug/gc and hanna basin are in ug/g. Need to correct all concentrations if comparing. Ratios will stay the same,,Sample Information,,,,,,,,,,,,,,"d13C Total Organic Carbon (TOC, ‰, VPDB)",,,,,,,,,"n-Alkane d13C values (‰, VPDB)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Diterpenoid d13C values (‰, VPDB)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Des-A Triterpenoid d13C values (‰, VPDB)",,"Triterpenoid d13C values (‰, VPDB)",,,,,,,,"Hopane d13C values (‰, VPDB)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sat,Sat,Sat,Sat,Sat,Sat,Sat,Sat,Sat,Sat,Sat,Sat,Unsat,Unsat,Unsat,Unsat,Unsat,Unsat,Unsat,Unsat,Unsat,Unsat,this tells about conifers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basin,Sample batch or publication,Carbonaceous bed name or section,Station,Level ID,Relative Position or order,Sample ID,Station coordinates,Sample lithology/notes,Meter level,Composite stratigraphic section,Age (Ma),Other names for bed/flora,References for stratigraphic level/depositional environment/fossil flora,Epoch,Site notes,d13C TOC,d13C TOC Std Dev,d13C TOC Std Err,Wt. % TOC,Wt. % TOC Std Error,Wt. % TOC N,Concentration units,Extracted mass(g),Sample,"d13C C25 (mean, VPDB)","d13C C25 (1SD, VPDB)","d13C C25 (n, VPDB)","d13C C26 (mean, VPDB)","d13C C26 (1SD, VPDB)","d13C C26 (n, VPDB)","d13C C27 (mean, VPDB)","d13C C27 (1SD, VPDB)","d13C C27 (n, VPDB)","d13C C28 (mean, VPDB)","d13C C28 (1SD, VPDB)","d13C C28 (n, VPDB)","d13C C29 (mean, VPDB)","d13C C29 (1SD, VPDB)","d13C C29 (n, VPDB)","d13C C30 (mean, VPDB)","d13C C30 (1SD, VPDB)","d13C C30 (n, VPDB)","d13C C31 (mean, VPDB)","d13C C31 (1SD, VPDB)","d13C C31 (n, VPDB)","d13C C32 (mean, VPDB)","d13C C33 (mean, VPDB)","d13C C33 (1SD, VPDB)","d13C C33 (n, VPDB)","d13C C34 (mean, VPDB)","d13C C35 (mean, VPDB)","d13C C35 (1SD, VPDB)","d13C C35 (n, VPDB)",d13C Phytane,d13C Pristane,d13C 13a-Fichtelite,d13C Abietane,"d13C 19-Norabie-8,11,13-triene","d13C 19-Norabieta-3,8,11,13-tetraene","d13C 19-Norabieta-4,8,11,13-tetraene","d13C 18-Norabie-8,11,13-triene",d13C Abietatriene(Dehydroabietane),"d13C 1,2,3,4-Tetrahydroretene",d13C Simonellite,d13C Retene,d13C 18-Norisopimarane,d13C 18-Norpimarane,d13C Isopimarane,d13C Pimarane,Sample ID for dD,dD n-C23 alkane mean,dD n-C23 alkane 1sd,dD n-C23 alkane n,dD n-C25 alkane mean,dD n-C25 alkane 1sd,dD n-C25 alkane n,dD n-C27 alkane mean,dD n-C27 alkane 1sd,dD n-C27 alkane n,dD n-C29 alkane mean,dD n-C29 alkane 1sd,dD n-C29 alkane n,dD n-C31 alkane mean,dD n-C31 alkane 1sd,dD n-C31 alkane n,dD n-C33 alkane mean,dD n-C33 alkane 1sd,dD n-C33 alkane n,dD n-C35 alkane mean,dD n-C35 alkane 1sd,dD n-C35 alkane n,d13C Des-A-Lupane,d13C Des-A-Ursane,"d13C Olean-11,13(18)-diene",d13C Olean-18-ene,"d13C Dinorolean-1,3,5(10)-triene",d13C Olean-12-ene,"d13C Tetranorolean(ursa)-1,3,4(10),6,8,11,13-octaene","d13C 2,2,4a,9-Tetramethyl-1,2,3,4,4a,5,6,14b-octahydropicene","d13C 1,2,3,4-Tetrahydro-1,2,9-trimethylpicene","d13C 1,2,3,4-Tetrahydro-2,2,9-trimethylpicene","d13C 17a-22,29,30-Trisnorhopane","d13C 17a,21b-Hopane","d13C 17a,21b,22R-Homohopane","d13C 17b-22,29,30-Trisnorhopane",d13C 17b-30-Normoretane,"d13C 17b,21b-30-Norhopane and 17b,21a-Moretane","d13C 17b,21b-Hopane","d13C 17b,21b-Homohopane",Pristane,Phytane,Pr/Ph,Pr/C17,Ph/C18,n-C12,n-C13,n-C14,n-C15,n-C16,n-C17,n-C18,n-C19,n-C20,n-C21,n-C22,n-C23,n-C24,n-C25,n-C26,n-C27,n-C28,n-C29,n-C30,n-C31,n-C32,n-C33,n-C34,n-C35,n-C36,n-C37,ACL,CPI,TAR,PAQ,"Sum C27-C35, odd",Sum C27-C35,13a(H)-Fichtelite,18-Norabietane,Abietane,Isopimarane,18-Norisopimarane,18-Norpimarane,Pimarane,ent-Beyerane and 16b(H)-Phyllocladane,Beyerane,ent-16a(H)-Kaurane,ent-16b(H)-Kaurane,16a(H)-Phyllocladane,"1,2,3,4-Tetrahydroretene","18-Norabie-8,11,13-triene","19-Norabie-8,11,13-triene","19-Norabieta-3,8,11,13-tetraene","19-Norabieta-4,8,11,13-tetraene","Abieta-8(14),13(15)-diene",Abietatriene(Dehydroabietane),Retene,Simonellite,Kaurene,Total diterpenoids,Total diterpenoids (excluding tetracylic compounds),Total aromatic diterpenes,Diterpanes/diterpenes,Diterpanes/(Diterpanes+Diterpenes),Des-A-Lupane,Des-A-un1,Des-A-un2,Des-A-Oleanane,Des-A-Ursane,"Dinorolean-1,3,5(10)-triene","Olean-11,13(18)-diene",Olean-12-ene,Olean-13(18)-ene,Olean-18-ene,Unknown pentacyclic triterpenoid,"Tetranor-olean(ursa)-1,3,5(10),6,8,11,13-octaene","2,2,9-Trimethyl-1,2,3,4-tetrahydropicene","1,2,9-Trimethyl-1,2,3,4-tetrahydropicene","1,2,4a,9-Tetramethyl-1,2,3,4,4a,5,6,14b-octahydropicene","2,2,4a,9-Tetramethyl-1,2,3,4,4a,5,6,14b-octahydropicene",Total triterpenoids,Aromatic triterpenes (excluding chyrsene/picene),di/(di+tri),"di/(di+tri) DA,DG","di/(di+tri) EA, DG",ar-AGI (as conifer/angiosperm),di/(di+alkanes),"di/(di+alkanes) DA, DG","di/(di+alkanes) EA, DG","17a(H)-22,29,30-Trisnorhopane","17b(H)-22,29,30-Trisnorhopane","17a(H),21b(H)-30-Norhopane",17b(H)-30-Normoretane,"17a(H),21b(H)-Hopane","17b(H),21b(H)-30-Norhopane and 17b(H),21a(H)-Moretane","17a(H),21b(H),22R-Homohopane","17b(H),21b(H)-Hopane and 17b(H),21a(H)-Homohopane","17a(H),21b(H)-Bishomohopane","17b(H),21a(H)-Bishomomoretane","17b(H),21b(H)-Homohopane","17b(H),21b(H)-Bishomohopane",Total hopanes,Sterane/Hopane,Ts/(Ts+Tm),22S/(22S+22R),Sum Hopanes/Sum C25-C35alkanes,Sample ID,ε_lipid (‰),CO2 d13C: mean ,δ13C_lipid_C27,δ13C_lipid_C29,δ13C_lipid_C31,δ13C_leaf,avg(Δleaf),Δleaf,Alpha(CO2-leaf),Dleaf (ECO2-leaf)
Bighorn Basin,Diefendorf et al 2014 OG; 2015 EPSL,Dorsey Creek Fence Carbonaceous Bed,,K,1,BHB-07-001,44.34297  -108.21935,Clayey Mudstone,353,Elk Creek,54.37,DCF carb shale,"Wing 1980, 1984; Wing et al. 1995; Currano 2010",Eocene,,-25.7,0.0,0.0,0.1,0.00,2,ug/gC,46.012,BHB-07-01 FLE1S,-28.7,,,-29.4,,,-29.1,,,,,,,,,,,,,,,,,,,,,,,-40.9,-30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,14.1,1.4,0.5,0.5,109.4,,6.4,32.1,64.2,37.4,29.7,19.2,18.5,19.3,21.6,25.3,20.6,25.8,14.8,22.3,9.2,15.4,10.1,12.3,3.2,0.0,0.0,0.0,,,28.6,1.5,0.6,0.6,50.0,72.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.0,0.0,,,,,0.00,0.0,0.0,0.0,0.0,0.0,2.5,4.8,3.1,3.2,2.3,2.0,0.0,0.0,0.0,18.0,0.16,0.67,0.00,0.248,BHB-07-001,-5.2,-5.00,-29.1,,,,,,1.00,-5.00
Bighorn Basin,Diefendorf et al 2014 OG; 2015 EPSL,Dorsey Creek Fence Carbonaceous Bed,,L,1,BHB-07-002,44.34297  -108.21935,Carbonaceous Shale,353,Elk Creek,54.37,DCF carb shale,"Wing 1980, 1984; Wing et al. 1995; Currano 2010",Eocene,,-26.8,0.1,0.1,20.3,0.50,2,ug/gC,44.7869,BHB-07-002 FLE1S,-29.5,,,-30.4,,,-30.4,,,-30.1,,,-30.0,,,,,,-31.4,,,,,,,,,,,-30.5,-29.1,,,,,,,,,,,,,,,BHB-07-002,-180.8245818,,1,-189.0453032,,1,-182.1075285,,1,-179.5654096,,1,-174.4802911,,1,,,0,,,0,-27.7,,,,,,,,,-25.2,,,,,,,,,4.3,1.9,2.3,3.5,1.2,1.4,,0.3,0.8,1.5,1.2,1.6,2.2,2.1,2.3,2.3,3.8,2.8,6.3,2.9,7.7,3.6,14.2,5.2,7.7,1.0,1.7,0.0,0.0,,,29.2,2.5,7.1,0.3,31.4,41.2,0.9,,0.5,0.4,0.3,0.2,0.2,0.6,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.5,0.0,,1.0,5.4,,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.000,0.0,6.1,0.1,0.29,0.6,1.0,0.0,0.07,0.1,0.2,0.8,0.0,1.2,0.8,1.4,1.3,0.8,0.7,0.4,0.3,0.4,0.2,8.3,0.19,0.73,0.18,0.202,BHB-07-002,-5.2,-5.00,-30.4,-30.0,-31.4,-24.91,,19.88,1.02,20.41
Bighorn Basin,Diefendorf et al 2014 OG; 2015 EPSL,Dorsey Creek Fence Carbonaceous Bed,,K,3,BHB-07-005,44.34212  -108.22669,Clayey Mudstone,353,Elk Creek,54.37,DCF carb shale,"Wing 1980, 1984; Wing et al. 1995; Currano 2010",Eocene,,-26.5,,,0.5,,1,ug/gC,48.4934,BHB-07-05 FLE1S,-28.3,,,-29.2,,,-29.9,,,,,,-30.9,,,,,,,,,,,,,,,,,-29.3,-29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,2.8,1.2,0.5,0.4,14.0,,0.0,3.3,12.9,6.6,7.6,3.6,4.2,4.2,4.9,4.7,3.7,4.3,2.6,4.3,2.0,3.9,1.7,2.6,0.0,0.0,0.0,0.0,,,28.7,1.8,0.8,0.6,10.8,14.5,0.0,,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.0,0.0,1.00,1.0,1.0,,0.11,0.1,0.2,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.13,0.72,0.00,0.179,BHB-07-005,-5.2,-5.00,-29.9,-30.9,,-25.85,,20.83,1.02,21.40
Bighorn Basin,Diefendorf et al 2014 OG; 2015 EPSL,Dorsey Creek Fence Carbonaceous Bed,,L,3,BHB-07-006,44.34212  -108.22669,Carbonaceous Shale,353,Elk Creek,54.37,DCF carb shale,"Wing 1980, 1984; Wing et al. 1995; Currano 2010",Eocene,,-26.4,,,7.6,,1,ug/gC,49.99096,BHB-07-06 AFD-07-121-FLE1S-BR-CYC,-29.3,,,-30.5,,,-30.6,,,-30.7,,,-30.4,,,-31.6,,,-31.2,,,-32.2,-32.3,,,,,,,-29.2,-29.4,-23.3,-23.0,,,,,-23.4,,-23.8,,,,,,BHB-07-006,-190.6776677,,1,-190.7859741,,1,-188.4534236,,1,-180.5646658,,1,-165.7927267,,1,,,0,,,0,,,,,,,,,,,,,,,,,,,8.0,2.5,3.2,4.7,1.3,0.1,,0.8,1.3,1.5,1.7,2.0,2.5,2.4,3.1,3.5,5.8,4.0,11.8,4.3,14.8,5.0,20.1,3.0,9.1,1.0,1.6,0.2,0.2,,,28.9,3.4,8.0,0.4,45.9,55.1,0.0,,1.4,0.0,0.6,1.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,3.3,0.0,2.1,0.0,10.1,10.1,6.5,0.8,0.4,0.2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.2,0.0,0.98,1.0,1.0,1.0,0.18,0.1,0.4,0.6,1.6,0.8,0.4,0.8,0.8,0.4,0.3,0.1,0.1,0.1,0.1,6.0,0,0,0.17,0.109,BHB-07-006,-5.2,-5.00,-30.6,-30.4,-31.2,-25.38,,20.35,1.02,20.91
Bighorn Basin,Diefendorf et al 2014 OG; 2015 EPSL,WCS7,17,I,2,BHB-02-038,44.28288 -108.05071,gray clayey mdst,112,Elk Creek,55.34,Elk Crk bed,"Wing 1980, 1984; Wing et al. 1995; Davies-Vollum & Wing 1998; Currano 2010",Eocene,with slickensides; to SE of station 16,-26.8,0.1,0.1,1.0,0.02,4,ug/gC,32.4987,BHB-02-038 FLE1S,-29.7,,,-29.9,,,-29.8,,,-30.3,,,-30.7,,,-30.9,,,-30.9,,,,-32.7,,,,,,,-31.2,-29.4,,,,,,,,,,,,,,,BHB-02-038,-188.0529667,,1,-193.6470373,,1,-202.6919442,,1,-198.9795876,,1,-200.0221469,,1,,,0,,,0,,,,,,,,,,,,,,-36.7,,-27.6,,,6.2,2.8,2.2,1.3,0.6,20.6,,1.0,3.1,4.1,4.9,5.0,6.4,5.8,7.3,7.1,15.9,8.4,22.7,9.2,40.2,11.1,51.6,13.7,36.0,3.4,6.4,0.0,0.0,,,29.1,3.5,8.9,0.3,134.2,162.4,0.0,,0.3,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.3,0.0,,1.0,1.0,,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.0,1.9,0.0,0.14,0.3,0.9,,0.00,0.0,0.0,0.0,0.0,2.3,0.0,3.4,4.1,2.0,2.2,1.3,0.0,0.0,0.0,15.3,0,0,0.16,0.094,BHB-02-038,-5.2,-5.00,-29.8,-30.7,-30.9,-25.62,,20.60,1.02,21.17
Bighorn Basin,Diefendorf et al 2014 OG; 2015 EPSL,WCS7,17,J,2,BHB-02-039,44.28288 -108.05071,carbonaceous shale,112,Elk Creek,55.34,Elk Crk bed,"Wing 1980, 1984; Wing et al. 1995; Davies-Vollum & Wing 1998; Currano 2010",Eocene,"with fossils of dicot leaves, Equisetum and monocots, about 10 cm above BHB-02-038",-26.5,0.1,0.1,0.8,0.01,3,ug/gC,74.78385,BHB-02-039 AFD-07-024-FLE1S-BR-CYC,-29.9,,,-30.1,,,-30.2,,,-30.7,,,-30.9,,,-31.1,,,-31.3,,,-32.2,-30.8,,,,-30.4,,,-28.7,-28.9,,,,,,,,,,,,,,,BHB-02-039,-194.9807885,,1,-190.9452737,,1,-203.4630304,,1,-202.1202069,,1,-198.7917657,,1,-185.6497062,,1,,,0,,,,,,,,,,,-39.0,,,,,,,-37.0,10.3,4.1,2.5,2.3,0.9,0.0,,1.6,3.2,3.8,4.4,4.6,5.8,5.3,6.5,6.4,13.9,8.1,22.7,8.6,35.2,10.3,49.3,7.8,33.8,4.2,9.2,0.9,1.4,,,29.3,3.9,8.8,0.3,128.8,152.0,0.0,,1.1,0.0,0.9,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,0.0,,1.0,0.7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.7,0.0,0.78,0.9,1.0,,0.02,0.0,0.1,1.6,7.8,0.0,2.4,6.0,4.3,1.7,2.3,0.5,0.4,1.7,0.6,29.2,0,0,0.20,0.192,BHB-02-039,-5.2,-5.00,-30.2,-30.9,-31.3,-25.86,,20.83,1.02,21.41
Bighorn Basin,Diefendorf et al 2014 OG; 2015 EPSL,WCS7,18,I,3,BHB-02-040,44.28250 -108.05190,gray clayey mdst ,112,Elk Creek,55.34,Elk Crk bed,"Wing 1980, 1984; Wing et al. 1995; Davies-Vollum & Wing 1998; Currano 2010",Eocene,with slickensides ~20 cm below leaf-bearing shale,-26.6,0.0,0.0,0.6,0.01,2,ug/gC,48.7694,BHB-02-040 FLE1S,-29.9,,,-30.3,,,-30.1,,,-31.1,,,-31.3,,,-31.5,,,-31.7,,,-33.4,-31.5,,,,,,,-30.7,-29.5,,,,,,,,,,,,,,,BHB-02-040,,,0,-179.8791845,,1,-195.6831164,,1,-200.7611906,,1,-195.0315168,,1,,,0,,,0,,,,,,,,,,,,,,,,,,,4.2,2.2,1.9,0.7,0.4,22.1,,1.6,4.6,6.7,6.2,5.4,6.1,5.0,6.4,6.9,15.7,10.4,27.3,13.2,49.4,15.7,88.4,15.1,50.1,5.4,11.2,0.0,0.0,,,29.2,3.8,11.1,0.2,199.2,235.4,0.5,,0.3,0.4,0.6,0.3,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.3,0.0,,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.0,0.0,1.00,1.0,1.0,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.5,0.0,0.0,0.0,0.0,2.9,0.17,0.78,0.17,0.012,BHB-02-040,-5.2,-5.00,-30.1,-31.3,-31.7,-26.28,,21.25,1.02,21.85
Bighorn Basin,Diefendorf et al 2014 OG; 2015 EPSL,WCS7,18,J,3,BHB-02-041,44.28250 -108.05190,carbonaceous shale ,112,Elk Creek,55.34,Elk Crk bed,"Wing 1980, 1984; Wing et al. 1995; Davies-Vollum & Wing 1998; Currano 2010",Eocene,"with wood, dicot leaves and monocot axes",-27.0,0.1,0.1,0.8,0.02,3,ug/gC,20.79204,BHB-02-041 AFD-07-119-FLE1S-BR-CYC,-30.2,,,-30.1,,,-30.8,,,-30.9,,,-31.0,,,-31.6,,,-31.8,,,-32.9,-30.3,,,,,,,,,,,,,,,,,,,,,,,BHB-02-041,,,0,-180.8016374,0.706237507,2,-188.4988778,0.491428154,2,-186.7765415,0.452487727,2,-177.9579334,0.059318905,2,,,0,,,0,,,,,,,,,,,,,,,,,,,5.3,1.6,3.3,1.0,0.2,0.0,,1.9,3.4,5.0,5.4,6.9,9.4,9.4,10.7,11.3,18.1,14.6,34.8,16.8,57.2,22.3,80.2,14.4,53.7,7.1,17.3,3.3,0.0,,,29.3,3.2,10.5,0.3,208.4,255.5,0.0,,0.7,0.0,1.7,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,0.0,,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.0,0.0,0.0,1.00,1.0,1.0,,0.02,0.0,0.0,0.0,3.4,0.7,1.0,1.6,0.6,1.1,1.0,0.2,0.2,0.6,0.2,10.6,0,0,0.20,0.042,BHB-02-041,-5.2,-5.00,-30.8,-31.0,-31.8,-25.92,,20.90,1.02,21.48
Bighorn Basin,"Smith et al., 2017",CAB10,,,CAB10 72.7m,CAB6-04-04,,,81,HW16,,SW0305,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",Eocene,,-26.4,0.3,,0.85,,,,,,-29.6,0.3,,,,,-29.9,0.0,,,,,-30.8,0.0,,,,,-31.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-196,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016",North Butte,,,NB 57.6m,SW0905,,,73,HW16,,PP0903,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",Eocene,,-26.5,0.1,,0.43,0.07,2,,,,-29.0,0.1,,,,,-29.8,0.1,,,,,-30.1,0.1,,,,,-31.3,0.1,,,-31.6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Smith et al., 2017",CAB10,,,CAB10 54m,SW0306,,,64,HW16,,Sean Zak's site,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",Eocene,"Carb shale above BR6, top of CAB10 section",-25.8,0.1,,0.59,,,,,,-29.3,0.8,,,,,-30.0,0.3,,,,,-30.6,0.1,,,,,-32.0,0.3,,,-31.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-192,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016; Baczynski et al., 2017",HW16,,,HW16 60m,SW0817,,,60,HW16,,Scorpion King,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",Eocene,About 10 m above BR1,-26.7,0.0,,0.33,0.00,2,,,,-32.0,0.2,,,,,-32.5,0.2,,,,,-33.1,0.2,,,,,-32.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-196,4.0,3,-196,4.0,3,-196,4.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016; Baczynski et al., 2017",Sand Creek Divide,,,SCD 45.5m,SW1011,,,57.5,HW16,,SW1108; Up the Gully,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",Eocene,,-26.8,0.2,,0.37,0.02,3,,,,-29.5,0.1,,,,,-30.3,0.1,,,,,-30.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-197,4.2,2,-191,4.2,2,-192,4.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016",Sand Creek Divide,,,SCD 45.5m,SW1001,,,57.5,HW16,,SW0501; Ground Possum,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",Eocene,cut 2.5 m below Puffy Purple,-28.9,0.1,,1.42,0.12,3,,,,-29.8,0.3,,,,,-31.3,0.5,,,,,-31.7,0.3,,,,,-31.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016",Big Red Spit,,,BRS 35 m,Wing 0902A,,,56,HW16,,,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",Eocene,,-25.8,0.0,,0.14,0.01,2,,,,-29.5,0.2,,,,,-30.3,0.2,,,,,-30.9,0.2,,,,,-31.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016",HW16,,,HW16 55.7m,SW0809,,,55.7,HW16,,Marie's Loco,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",Eocene,lens of gray siltstone in a cut that begins in upper BR seq (BR5?) and bottoms at BR3,-25.5,0.0,,0.37,0.00,2,,,,-29.9,0.2,,,,,-30.2,0.2,,,,,-31.2,0.2,,,,,-31.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bighorn Basin,"Baczynski et al., 2016; Baczynski et al., 2017",Big Red Spit,,,BRS 34m,SW0907,,,55.5,HW16,,SW0609; Ants Love Cuticle,"Baczynski et al., 2013; Baczynski et al., 2016; Baczynski et al., 2017; Smith et al., 2007",Eocene,carbonaceous shale in cut above BR3,-26.6,0.1,,0.37,0.05,2,,,,-30.0,0.2,,,,,-30.7,0.2,,,,,-31.4,0.2,,,,,-32.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-194,4.0,3,-192,4.0,3,-187,4.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
